CT2

"Filial";"Data Lcto";"Numero Lote";"Sub Lote";"Numero Doc";"Numero Linha";"Moeda Lancto";"Tipo Lcto";"Cta Debito";"Cta Credito";"Dig Cont Deb";"Dig Cont Crd";"Valor";"Moedas Lanca";"Hist Pad";"Hist Lanc";"C Custo Deb";"C Custo Crd";"Item Debito";"Item Credito";"Cl Vlr Deb";"Cl Vlr Cred";"Ativ Deb";"Ativ Crd";"Empresa Orig";"Filial Orig";"Intercompany";"Ident IntCp";"Tipo do Sld";"Seq CTK";"Lcto Manual";"Origem";"Rotina";"Aglutinado";"Lanc Padrao";"Seq Historic";"Seq Auxiliar";"Data Venc";"Flag Sld Bas";"Dt Apuracao";"Data Conv.";"Taxa Conv.";"Valor Moeda1";"Valor Moeda2";"Valor Moeda3";"Valor Moeda4";"Valor Moeda5";"Crit. Conver";"Crit Conv";"Key";"Correlativo";"Data Rastrea";"Seq Chv Unic";"Status Conf.";"Obs Conf";"Usuario Conf";"Data Conf";"Hora Conf";"Tps Saldos";"Status Copia";"Cod.Partic.";"Nro Diario";"Cod. Diario";"Cód. Fornec.";"Cód. Cliente";"Ativ.01 DB";"Ativ.01 CR";"Ativ.02 DB";"Ativ.02 CR";"Ativ.03 DB";"Ativ.03 CR";"Ativ.04 DB";"Ativ.04 CR";"Control.Sald";"Moed fato DB";"Moed fato CR";"Log de Inclu";"Log de Alter";"Sequencial";"Grupo";"Lanc";"Id. Concilia";"Estorno/Canc";"Incons. Cont";"Cod Processo";"Campo UUID"
"";"08/01/2025";"008850";"001";"000001";"001";"01";"Partida Dobrada";"7201010105";"1101010202";"";"";"0,62";"";"";"VALOR REF MOV MANUAL CFE EXTRATO - BAIXA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003799";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,62";"0";"0";"0";"0";"Diaria";"";"101";"";"08/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"7CA3D41D-C082-42B2-97C1-98EACF14CD84"
"";"08/01/2025";"008850";"001";"000001";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"SIMPLES";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003799";"2";"THREE.SILVIA - 562.002";"FINA370";"1";"562";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"08/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"C1825C76-2A86-4A73-AA9D-D64ABD6907B6"
"";"08/01/2025";"008850";"001";"000002";"001";"01";"Partida Dobrada";"1101010202";"7101010101";"";"";"0,04";"";"";"VALOR REF MOV MANUAL CFE EXTRATO -";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003800";"2";"THREE.SILVIA - 563.001";"FINA370";"1";"563";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0,04";"0";"0";"0";"0";"Diaria";"";"101";"";"08/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"S";"2";"";"6B7FD5F3-C322-46C3-A396-E218B67CFCF6"
"";"08/01/2025";"008850";"001";"000003";"001";"01";"Credito";"";"1101010202";"";"";"14000";"";"";"TRANSF ENTRE CONTAS - ORIGEM AG. 0292  C";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003801";"2";"THREE.SILVIA - 560.001";"FINA370";"1";"560";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"14000";"0";"0";"0";"0";"Diaria";"";"1013410292 0000035227                  20250108";"";"08/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"S";"2";"";"B1E596DE-EE8D-4634-BBB0-355515897ACD"
"";"08/01/2025";"008850";"001";"000003";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"/C 0000035227";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003801";"2";"THREE.SILVIA - 560.001";"FINA370";"1";"560";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"  /  /    ";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"7748FA87-4711-4656-9EAD-5619B0E5EC49"
"";"08/01/2025";"008850";"001";"000004";"001";"01";"Debito";"1101010207";"";"";"";"14000";"";"";"TRANSF ENTRE CONTAS - DESTINO AG. 0001";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003802";"2";"THREE.SILVIA - 561.001";"FINA370";"1";"561";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"14000";"0";"0";"0";"0";"Diaria";"";"1012460001 002323238                   20250108";"";"08/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"S";"2";"";"857F2343-E91F-46D5-9297-A8F17A4CB3EE"
"";"08/01/2025";"008850";"001";"000004";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"C/C 002323238";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003802";"2";"THREE.SILVIA - 561.001";"FINA370";"1";"561";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"";"";"  /  /    ";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"5C20B615-9039-4F85-9981-D69BD8FC018D"
"";"09/01/2025";"008820";"001";"000001";"001";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"1241,48";"";"";"REF. VENDA NF 000004077 - ALLIANCE DO BR";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003837";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"1241,48";"0";"0";"0";"0";"Diaria";"";"101000004077FL1000159019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"3F0E33D6-9756-4F21-93A8-09BB4EC00D40"
"";"09/01/2025";"008820";"001";"000001";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"ASIL MAQ LAVANDERIA LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003837";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004077FL1000159019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"7F849C2E-27D5-4251-A2CD-793C17139B05"
"";"09/01/2025";"008820";"001";"000001";"003";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"8,07";"";"";"REF PIS NF 000004077 - ALLIANCE DO BRASI";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003837";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"8,07";"0";"0";"0";"0";"Diaria";"";"101000004077FL1000159019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"4650540B-8E27-4EE2-BC37-B52439199AF5"
"";"09/01/2025";"008820";"001";"000001";"004";"01";"Cont.Hist";"";"";"";"";"0";"";"";"L MAQ LAVANDERIA LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003837";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004077FL1000159019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"282D3332-0533-4862-B491-D017E6FAEDA6"
"";"09/01/2025";"008820";"001";"000001";"005";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"37,24";"";"";"REF COFINS NF 000004077 - ALLIANCE DO BR";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003837";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"37,24";"0";"0";"0";"0";"Diaria";"";"101000004077FL1000159019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"54F7D035-37F8-4A19-8C20-44335B91D1A0"
"";"09/01/2025";"008820";"001";"000001";"006";"01";"Cont.Hist";"";"";"";"";"0";"";"";"ASIL MAQ LAVANDERIA LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003837";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004077FL1000159019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"A58C23E5-FA6E-4063-A709-F1944B2AA0F0"
"";"09/01/2025";"008820";"001";"000002";"001";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"1667,33";"";"";"REF. VENDA NF 000004078 - CONTINENTAL IN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003838";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"1667,33";"0";"0";"0";"0";"Diaria";"";"101000004078FL1000133029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"4918D0D7-D6F7-452C-9A55-DFA5B144618F"
"";"09/01/2025";"008820";"001";"000002";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"D DO BRASIL IMP LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003838";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004078FL1000133029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"3881F8EF-1FF2-4FA6-BAB8-E91B86F3495D"
"";"09/01/2025";"008820";"001";"000002";"003";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"10,84";"";"";"REF PIS NF 000004078 - CONTINENTAL IND D";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003838";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"10,84";"0";"0";"0";"0";"Diaria";"";"101000004078FL1000133029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"11231383-7ECA-4EF2-8777-EEF8584C3453"
"";"09/01/2025";"008820";"001";"000002";"004";"01";"Cont.Hist";"";"";"";"";"0";"";"";"O BRASIL IMP LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003838";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004078FL1000133029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"16F085FE-307A-47A7-93E4-6C0E908E110B"
"";"09/01/2025";"008820";"001";"000002";"005";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"50,02";"";"";"REF COFINS NF 000004078 - CONTINENTAL IN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003838";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"50,02";"0";"0";"0";"0";"Diaria";"";"101000004078FL1000133029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"71339EF8-9A5A-460A-9564-1D9512DD51E9"
"";"09/01/2025";"008820";"001";"000002";"006";"01";"Cont.Hist";"";"";"";"";"0";"";"";"D DO BRASIL IMP LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003838";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004078FL1000133029000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"22EEEF58-8DED-4182-B8ED-CD0053D36DC4"
"";"09/01/2025";"008820";"001";"000002";"007";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"622,79";"";"";"REF. VENDA NF 000004078 - CONTINENTAL IN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003838";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"004";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"622,79";"0";"0";"0";"0";"Diaria";"";"101000004078FL1000133029000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"C7CF0A72-4BA2-4D05-9F6A-BD2B0E47603C"
"";"09/01/2025";"008820";"001";"000002";"008";"01";"Cont.Hist";"";"";"";"";"0";"";"";"D DO BRASIL IMP LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003838";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"004";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004078FL1000133029000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"5D05A84D-CA63-43F0-A790-32020F49633E"
"";"09/01/2025";"008820";"001";"000002";"009";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"4,05";"";"";"REF PIS NF 000004078 - CONTINENTAL IND D";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003838";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"005";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"4,05";"0";"0";"0";"0";"Diaria";"";"101000004078FL1000133029000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"EA183AB2-149E-4F26-B39D-4A04D00723F1"
"";"09/01/2025";"008820";"001";"000002";"010";"01";"Cont.Hist";"";"";"";"";"0";"";"";"O BRASIL IMP LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003838";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"005";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004078FL1000133029000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"F9F114AB-B5F5-40D4-A35E-336881F864A2"
"";"09/01/2025";"008820";"001";"000002";"011";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"18,68";"";"";"REF COFINS NF 000004078 - CONTINENTAL IN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003838";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"006";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"18,68";"0";"0";"0";"0";"Diaria";"";"101000004078FL1000133029000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"B1077E35-E9E5-4250-92C0-EC2696705E6D"
"";"09/01/2025";"008820";"001";"000002";"012";"01";"Cont.Hist";"";"";"";"";"0";"";"";"D DO BRASIL IMP LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003838";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"006";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004078FL1000133029000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"5B6C1A8C-A91C-41E3-A306-44D1DA5349D7"
"";"09/01/2025";"008820";"001";"000003";"001";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"960";"";"";"REF. VENDA NF 000004079 - EUROQUADROS IN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003839";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"960";"0";"0";"0";"0";"Diaria";"";"101000004079FL1000171019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"D6712320-8E96-4DA1-8987-6A3EB7959068"
"";"09/01/2025";"008820";"001";"000003";"002";"01";"Cont.Hist";"";"";"";"";"0";"";"";"D. IMP. EXP. LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003839";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004079FL1000171019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"F019333A-1BC0-41BA-8F6D-CA1EF879D2E8"
"";"09/01/2025";"008820";"001";"000003";"003";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"6,24";"";"";"REF PIS NF 000004079 - EUROQUADROS IND.";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003839";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"6,24";"0";"0";"0";"0";"Diaria";"";"101000004079FL1000171019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"7E85AA0A-3EA8-456F-B12F-322FDDAC0ACC"
"";"09/01/2025";"008820";"001";"000003";"004";"01";"Cont.Hist";"";"";"";"";"0";"";"";"IMP. EXP. LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003839";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"002";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004079FL1000171019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"0A420601-3B76-4A40-9406-901FAD01E619"
"";"09/01/2025";"008820";"001";"000003";"005";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"28,8";"";"";"REF COFINS NF 000004079 - EUROQUADROS IN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003839";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"28,8";"0";"0";"0";"0";"Diaria";"";"101000004079FL1000171019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"2606B96E-C969-452D-873B-045DD2142C08"
"";"09/01/2025";"008820";"001";"000003";"006";"01";"Cont.Hist";"";"";"";"";"0";"";"";"D. IMP. EXP. LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003839";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"003";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004079FL1000171019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"AEB9982A-AE2D-4FBF-A122-51CBA8D915DB"
"";"09/01/2025";"008820";"001";"000003";"007";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"450";"";"";"REF. VENDA NF 000004079 - EUROQUADROS IN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003839";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"004";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"450";"0";"0";"0";"0";"Diaria";"";"101000004079FL1000171019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"03D5E8EF-D652-4B95-94D4-4BA15C3CFDAD"
"";"09/01/2025";"008820";"001";"000003";"008";"01";"Cont.Hist";"";"";"";"";"0";"";"";"D. IMP. EXP. LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003839";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"002";"004";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004079FL1000171019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"7B265121-449C-40A1-9530-29E0BDF023DB"
"";"09/01/2025";"008820";"001";"000003";"009";"01";"Partida Dobrada";"4101010101";"2101040101";"";"";"2,93";"";"";"REF PIS NF 000004079 - EUROQUADROS IND.";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003839";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"001";"005";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"2,93";"0";"0";"0";"0";"Diaria";"";"101000004079FL1000171019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"0BB8EE30-F724-4D33-AB4F-C786A469709E"
"";"09/01/2025";"008820";"001";"000003";"010";"01";"Cont.Hist";"";"";"";"";"0";"";"";"IMP. EXP. LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003839";"2";"THREE.SILVIA - 610.002";"CTBANFS";"2";"610";"002";"005";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004079FL1000171019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"3737F3DB-E835-4462-BBEE-8B3EFAE2490B"
"";"09/01/2025";"008820";"001";"000003";"011";"01";"Partida Dobrada";"4101010102";"2101040102";"";"";"13,5";"";"";"REF COFINS NF 000004079 - EUROQUADROS IN";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003839";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"001";"006";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"13,5";"0";"0";"0";"0";"Diaria";"";"101000004079FL1000171019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"20105146-CBFF-4441-A7FF-F2805B32A28F"
"";"09/01/2025";"008820";"001";"000003";"012";"01";"Cont.Hist";"";"";"";"";"0";"";"";"D. IMP. EXP. LTDA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003839";"2";"THREE.SILVIA - 610.003";"CTBANFS";"2";"610";"002";"006";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"0";"0";"0";"0";"0";"";"";"101000004079FL1000171019000008                       02";"";"09/01/2025";"";"";"";"";"  /  /    ";"";"";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"45CF686C-940D-4A1A-ABDB-8F21B1DDC79C"
"";"09/01/2025";"008820";"001";"000004";"001";"01";"Partida Dobrada";"1102010101";"3101010101";"";"";"1412";"";"";"REF. VENDA NF 000004080 - ESAB INDUSTRIA";"";"";"";"";"";"";"";"";"02";"101";"";"";"1";"0003003840";"2";"THREE.SILVIA - 610.001";"CTBANFS";"2";"610";"001";"001";"  /  /    ";"";"  /  /    ";"  /  /    ";"0";"1412";"0";"0";"0";"0";"Diaria";"";"101000004080FL1000174019000008                       01";"";"09/01/2025";"";"";"";"";"  /  /    ";"";";1";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0#  9@< 90n 609";"";"";"";"";"";"";"2";"";"B62F4763-701A-40DE-807D-47206190A10F"
